comment_id,comment_text,account_age_days,posting_frequency_per_min,similarity_to_trending,engagement_rate,is_it_cell,cleaned_text,scaled_age,scaled_frequency,scaled_similarity
C0638,Don't listen to this fake news! The truth is hidden by mainstream media!,16,10.5,0.649,32.89,1,dont listen to this fake news the truth is hidden by mainstream media,0.0080042689434365,0.6430922525442989,0.649
C0639,This channel is biased and spreading fake propaganda. Ban them! #ALERT,6,14.17,0.675,40.53,1,this channel is biased and spreading fake propaganda ban them #alert,0.002668089647812167,1.2212907794159953,0.675
C0640,That match last night was insane! What a finish in the last minute.,865,0.29,0.183,6.96,0,that match last night was insane what a finish in the last minute,0.46104589114194244,-0.9654655020497117,0.183
C0641,"I don't agree with your opinion, but I appreciate the respectful debate here. haha",353,0.53,0.0,1.28,0,i dont agree with your opinion but i appreciate the respectful debate here haha,0.18783351120597652,-0.9276541542433882,0.0
C0642,CLICK HERE TO EARN $500 DAILY WORKING FROM HOME! 100% REAL LINK IN BIO!!!,14,14.13,0.858,41.27,1,click here to earn daily working from home real link in bio,0.006937033084311634,1.2149888881149413,0.858
C0643,This channel is biased and spreading fake propaganda. Ban them!,12,7.42,0.636,25.07,1,this channel is biased and spreading fake propaganda ban them,0.005869797225186767,0.1578466223631478,0.636
C0644,"Worst brand ever! Total scam, do not buy their products! SCAMMER!!",63,12.04,0.772,29.4,1,worst brand ever total scam do not buy their products scammer,0.033084311632870865,0.8857150676348743,0.772
C0645,Beautiful weather today. Going out for a cup of coffee.,870,1.4,0.187,10.43,0,beautiful weather today going out for a cup of coffee,0.46371398078975457,-0.7905880184454658,0.187
C0646,Just finished reading this book. Highly recommend it to everyone.,1168,0.64,0.192,15.03,0,just finished reading this book highly recommend it to everyone,0.6227321237993597,-0.91032395316549,0.192
C0647,Does anyone know if the local train is running on schedule today?,1622,0.16,0.197,7.37,0,does anyone know if the local train is running on schedule today,0.8649946638207044,-0.9859466487781369,0.197
C0648,This is the best government in history. Clean sweep in next elections! #PropagandaCampaign #MUSTWATCH,6,7.85,0.889,24.66,1,this is the best government in history clean sweep in next elections #propagandacampaign #mustwatch,0.002668089647812167,0.2255919538494773,0.889
C0649,Struggling with coding errors all day... need a break lol. 👍,1497,0.42,0.192,8.1,0,struggling with coding errors all day need a break lol,0.7982924226254002,-0.9449843553212864,0.192
C0650,Unbelievable development! Best leader of all time! Truly visionary leadership! #ALERT,8,10.85,1.0,33.02,1,unbelievable development best leader of all time truly visionary leadership #alert,0.0037353255069370334,0.6982338014285205,1.0
C0651,Unbelievable development! Best leader of all time! Truly visionary leadership!,9,11.42,0.729,30.89,1,unbelievable development best leader of all time truly visionary leadership,0.004268943436499467,0.7880357524685389,0.729
C0652,AMAZING OFFER! GET FREE CRYPTO NOW! CLICK LINK BELOW!!!,97,9.21,0.923,29.44,1,amazing offer get free crypto now click link below,0.051227321237993596,0.4398562580853104,0.923
C0653,"Haha that is so funny, thanks for making my day! !!",165,0.05,0.337,13.95,0,haha that is so funny thanks for making my day,0.08751334044823907,-1.0032768498560352,0.337
C0654,Struggling with coding errors all day... need a break lol. 😊,452,0.66,0.0,12.02,0,struggling with coding errors all day need a break lol,0.24066168623265743,-0.907173007514963,0.0
C0655,Does anyone know if the local train is running on schedule today? 👍,931,0.78,0.049,12.43,0,does anyone know if the local train is running on schedule today,0.496264674493063,-0.8882673336118012,0.049
C0656,What a great performance by the team. Very happy with the result.,429,0.58,0.06,9.96,0,what a great performance by the team very happy with the result,0.22838847385272146,-0.9197767901170708,0.06
C0657,"Worst brand ever! Total scam, do not buy their products! SCAMMER!! #ALERT",36,10.11,0.646,28.08,1,worst brand ever total scam do not buy their products scammer #alert,0.018676627534685165,0.5816488123590232,0.646
C0658,I absolutely love this new update! The UI looks clean and crisp.,870,0.05,0.176,11.77,0,i absolutely love this new update the ui looks clean and crisp,0.46371398078975457,-1.0032768498560352,0.176
C0659,"Haha that is so funny, thanks for making my day! haha",494,1.11,0.246,6.52,0,haha that is so funny thanks for making my day haha,0.2630736392742796,-0.8362767303781065,0.246
C0660,Unbelievable development! Best leader of all time! Truly visionary leadership!,1,15.35,0.834,48.6,1,unbelievable development best leader of all time truly visionary leadership,0.0,1.4071965727970854,0.834
C0661,This channel is biased and spreading fake propaganda. Ban them! #JOINNOW,55,13.45,0.841,29.62,1,this channel is biased and spreading fake propaganda ban them #joinnow,0.0288153681963714,1.1078567359970246,0.841
C0662,Don't listen to this fake news! The truth is hidden by mainstream media!,48,11.25,0.642,30.12,1,dont listen to this fake news the truth is hidden by mainstream media,0.025080042689434368,0.7612527144390597,0.642
C0663,"I don't agree with your opinion, but I appreciate the respectful debate here.",479,0.48,0.274,9.71,0,i dont agree with your opinion but i appreciate the respectful debate here,0.25506937033084315,-0.9355315183697057,0.274
C0664,Unbelievable development! Best leader of all time! Truly visionary leadership!,70,10.9,0.913,30.24,1,unbelievable development best leader of all time truly visionary leadership,0.0368196371398079,0.7061111655548381,0.913
C0665,I absolutely love this new update! The UI looks clean and crisp. haha,817,0.56,0.094,11.03,0,i absolutely love this new update the ui looks clean and crisp haha,0.4354322305229456,-0.9229277357675979,0.094
C0666,Can someone explain how to solve the 3rd question in the ML assignment?,534,0.41,0.285,6.61,0,can someone explain how to solve the rd question in the ml assignment,0.284418356456777,-0.9465598281465499,0.285
C0667,Earn passive income easily. Sign up using code BOT999. Real cash!,13,9.25,0.725,26.92,1,earn passive income easily sign up using code bot real cash,0.0064034151547492,0.4461581493863642,0.725
C0668,This is the best government in history. Clean sweep in next elections! #PropagandaCampaign,14,19.05,0.766,55.79,1,this is the best government in history clean sweep in next elections #propagandacampaign,0.006937033084311634,1.9901215181445726,0.766
C0669,Can someone explain how to solve the 3rd question in the ML assignment? ...,1187,0.44,0.361,13.34,0,can someone explain how to solve the rd question in the ml assignment,0.6328708644610459,-0.9418334096707595,0.361
C0670,This channel is biased and spreading fake propaganda. Ban them!,3,18.05,0.855,54.34,1,this channel is biased and spreading fake propaganda ban them,0.0010672358591248669,1.8325742356182249,0.855
C0671,This person is a traitor! Stop spreading lies about our great country!,46,15.0,0.875,36.77,1,this person is a traitor stop spreading lies about our great country,0.0240128068303095,1.352055023912864,0.875
C0672,AMAZING OFFER! GET FREE CRYPTO NOW! CLICK LINK BELOW!!!,34,12.23,0.968,35.97,1,amazing offer get free crypto now click link below,0.0176093916755603,0.9156490513148806,0.968
C0673,That match last night was insane! What a finish in the last minute.,622,0.36,0.18,14.32,0,that match last night was insane what a finish in the last minute,0.33137673425827113,-0.9544371922728673,0.18
C0674,I absolutely love this new update! The UI looks clean and crisp.,878,0.59,0.32,17.36,0,i absolutely love this new update the ui looks clean and crisp,0.46798292422625404,-0.9182013172918074,0.32
C0675,Don't listen to this fake news! The truth is hidden by mainstream media!,66,19.46,0.933,50.07,1,dont listen to this fake news the truth is hidden by mainstream media,0.03468516542155817,2.0547159039803753,0.933
C0676,This is completely fake! Stop spreading negative rumors immediately!,38,7.13,0.698,18.97,1,this is completely fake stop spreading negative rumors immediately,0.019743863393810034,0.11215791043050696,0.698
C0677,AMAZING OFFER! GET FREE CRYPTO NOW! CLICK LINK BELOW!!! #MUSTWATCH,12,8.97,0.718,29.38,1,amazing offer get free crypto now click link below #mustwatch,0.005869797225186767,0.402044910278987,0.718
C0678,"This recipe looks delicious, definitely trying it out this Sunday!",737,0.09,0.153,13.11,0,this recipe looks delicious definitely trying it out this sunday,0.39274279615795094,-0.9969749585549813,0.153
C0679,This person is a traitor! Stop spreading lies about our great country! #ALERT,15,10.08,0.861,32.54,1,this person is a traitor stop spreading lies about our great country #alert,0.007470651013874066,0.5769223938832329,0.861
C0680,"I'm not sure if this is correct, but let's see how it goes.",536,0.76,0.041,16.45,0,im not sure if this is correct but lets see how it goes,0.28548559231590187,-0.8914182792623283,0.041
C0681,Struggling with coding errors all day... need a break lol.,868,0.67,0.032,7.52,0,struggling with coding errors all day need a break lol,0.46264674493062974,-0.9055975346896995,0.032
C0682,This is the best government in history. Clean sweep in next elections! #PropagandaCampaign #MUSTWATCH,7,7.95,0.884,19.95,1,this is the best government in history clean sweep in next elections #propagandacampaign #mustwatch,0.0032017075773746,0.24134668210211216,0.884
C0683,What a great performance by the team. Very happy with the result.,1047,0.81,0.204,15.56,0,what a great performance by the team very happy with the result,0.5581643543223053,-0.883540915136011,0.204
C0684,The customer service was really helpful and sorted my issue in 5 minutes.,1103,0.22,0.293,9.7,0,the customer service was really helpful and sorted my issue in minutes,0.5880469583778015,-0.976493811826556,0.293
C0685,"I don't agree with your opinion, but I appreciate the respectful debate here. ...",773,0.4,0.199,9.31,0,i dont agree with your opinion but i appreciate the respectful debate here,0.41195304162219853,-0.9481353009718134,0.199
C0686,Just finished reading this book. Highly recommend it to everyone.,826,0.13,0.266,15.35,0,just finished reading this book highly recommend it to everyone,0.4402347918890075,-0.9906730672539273,0.266
C0687,This is the best government in history. Clean sweep in next elections! #PropagandaCampaign #ALERT,167,10.83,0.84,24.67,1,this is the best government in history clean sweep in next elections #propagandacampaign #alert,0.08858057630736393,0.6950828557779937,0.84
C0688,"This recipe looks delicious, definitely trying it out this Sunday!",987,0.05,0.226,15.06,0,this recipe looks delicious definitely trying it out this sunday,0.5261472785485592,-1.0032768498560352,0.226
C0689,Boycott this movie! It hurts community sentiments! #BoycottTrending,59,11.61,0.74,34.72,1,boycott this movie it hurts community sentiments #boycotttrending,0.030949839914621136,0.8179697361485448,0.74
C0690,Unbelievable development! Best leader of all time! Truly visionary leadership! #JOINNOW,26,9.61,0.93,23.79,1,unbelievable development best leader of all time truly visionary leadership #joinnow,0.013340448239060833,0.5028751710958493,0.93
C0691,Does anyone know if the local train is running on schedule today?,1048,0.9,0.189,17.45,0,does anyone know if the local train is running on schedule today,0.5586979722518677,-0.8693616597086395,0.189
C0692,"Wow, that sunset is gorgeous! Thanks for sharing the photo.",1604,0.81,0.175,17.23,0,wow that sunset is gorgeous thanks for sharing the photo,0.8553895410885807,-0.883540915136011,0.175
C0693,I absolutely love this new update! The UI looks clean and crisp.,857,0.51,0.115,19.82,0,i absolutely love this new update the ui looks clean and crisp,0.45677694770544297,-0.9308050998939152,0.115
C0694,Struggling with coding errors all day... need a break lol. 😊,472,0.96,0.2,5.0,0,struggling with coding errors all day need a break lol,0.25133404482390614,-0.8599088227570587,0.2
C0695,SUPPORT THIS LEADER FOR BETTER FUTURE! DO NOT TRUST THE OPPOSITION!! #Victory2026,80,11.17,0.867,24.51,1,support this leader for better future do not trust the opposition #victory,0.04215581643543223,0.7486489318369519,0.867
C0696,"I'm not sure if this is correct, but let's see how it goes.",856,0.84,0.205,15.46,0,im not sure if this is correct but lets see how it goes,0.4562433297758805,-0.8788144966602205,0.205
C0697,AMAZING OFFER! GET FREE CRYPTO NOW! CLICK LINK BELOW!!! #ALERT,2,18.39,1.0,49.36,1,amazing offer get free crypto now click link below #alert,0.0005336179295624333,1.8861403116771829,1.0
C0698,Earn passive income easily. Sign up using code BOT999. Real cash! #ALERT,34,14.23,0.781,38.88,1,earn passive income easily sign up using code bot real cash #alert,0.0176093916755603,1.2307436163675762,0.781
C0699,This is the best government in history. Clean sweep in next elections! #PropagandaCampaign #JOINNOW,36,6.89,0.921,24.45,1,this is the best government in history clean sweep in next elections #propagandacampaign #joinnow,0.018676627534685165,0.07434656262418347,0.921
C0700,Just finished reading this book. Highly recommend it to everyone. 😊,503,0.35,0.273,20.43,0,just finished reading this book highly recommend it to everyone,0.26787620064034157,-0.9560126650981309,0.273
C0701,Struggling with coding errors all day... need a break lol.,1025,0.24,0.349,9.35,0,struggling with coding errors all day need a break lol,0.5464247598719317,-0.973342866176029,0.349
C0702,"Wow, that sunset is gorgeous! Thanks for sharing the photo. 😊",665,0.6,0.305,16.27,0,wow that sunset is gorgeous thanks for sharing the photo,0.35432230522945574,-0.9166258444665439,0.305
C0703,That match last night was insane! What a finish in the last minute.,965,0.64,0.154,14.79,0,that match last night was insane what a finish in the last minute,0.5144076840981857,-0.91032395316549,0.154
C0704,Follow my account for free premium tips and tricks. Guaranteed success!,21,7.59,0.762,17.96,1,follow my account for free premium tips and tricks guaranteed success,0.010672358591248666,0.18462966039262693,0.762
C0705,Beautiful weather today. Going out for a cup of coffee.,1015,0.55,0.227,3.3,0,beautiful weather today going out for a cup of coffee,0.5410885805763074,-0.9245032085928613,0.227
C0706,That match last night was insane! What a finish in the last minute.,1245,0.26,0.135,16.66,0,that match last night was insane what a finish in the last minute,0.6638207043756671,-0.9701919205255022,0.135
C0707,I absolutely love this new update! The UI looks clean and crisp. ...,904,0.6,0.23,14.14,0,i absolutely love this new update the ui looks clean and crisp,0.48185699039487734,-0.9166258444665439,0.23
C0708,Beautiful weather today. Going out for a cup of coffee.,663,0.45,0.171,7.52,0,beautiful weather today going out for a cup of coffee,0.3532550693703309,-0.940257936845496,0.171
C0709,The customer service was really helpful and sorted my issue in 5 minutes.,1198,0.59,0.157,17.96,0,the customer service was really helpful and sorted my issue in minutes,0.6387406616862327,-0.9182013172918074,0.157
C0710,Beautiful weather today. Going out for a cup of coffee. ...,751,0.45,0.102,13.72,0,beautiful weather today going out for a cup of coffee,0.400213447171825,-0.940257936845496,0.102
C0711,CLICK HERE TO EARN $500 DAILY WORKING FROM HOME! 100% REAL LINK IN BIO!!!,84,13.23,0.775,31.64,1,click here to earn daily working from home real link in bio,0.04429028815368197,1.0731963338412285,0.775
C0712,Can someone explain how to solve the 3rd question in the ML assignment?,729,0.05,0.101,10.58,0,can someone explain how to solve the rd question in the ml assignment,0.38847385272145146,-1.0032768498560352,0.101
C0713,CLICK HERE TO EARN $500 DAILY WORKING FROM HOME! 100% REAL LINK IN BIO!!! #JOINNOW,6,5.19,0.744,15.84,1,click here to earn daily working from home real link in bio #joinnow,0.002668089647812167,-0.1934838176706076,0.744
C0714,THE TRUTH HAS BEEN EXPOSED! WATCH THIS VIDEO BEFORE IT GETS DELETED!!!,11,16.21,0.742,43.92,1,the truth has been exposed watch this video before it gets deleted,0.005336179295624333,1.542687235769745,0.742
C0715,CLICK HERE TO EARN $500 DAILY WORKING FROM HOME! 100% REAL LINK IN BIO!!!,9,17.48,0.663,47.11,1,click here to earn daily working from home real link in bio,0.004268943436499467,1.7427722845782065,0.663
C0716,Just finished reading this book. Highly recommend it to everyone.,932,0.76,0.112,2.41,0,just finished reading this book highly recommend it to everyone,0.49679829242262546,-0.8914182792623283,0.112
C0717,Don't listen to this fake news! The truth is hidden by mainstream media!,25,11.4,0.757,33.15,1,dont listen to this fake news the truth is hidden by mainstream media,0.012806830309498399,0.784884806818012,0.757
C0718,Just finished reading this book. Highly recommend it to everyone.,873,1.31,0.185,6.98,0,just finished reading this book highly recommend it to everyone,0.46531483457844186,-0.804767273872837,0.185
C0719,SUPPORT THIS LEADER FOR BETTER FUTURE! DO NOT TRUST THE OPPOSITION!! #Victory2026 #JOINNOW,10,8.61,0.797,20.37,1,support this leader for better future do not trust the opposition #victory #joinnow,0.0048025613660619,0.3453278885695016,0.797
C0720,SUPPORT #LEADER2026 NOW! SHARE THIS MESSAGE TO 10 GROUPS NOW!!!,52,10.42,0.786,26.54,1,support #leader now share this message to groups now,0.0272145144076841,0.6304884699421911,0.786
C0721,This person is a traitor! Stop spreading lies about our great country!,19,14.17,0.997,42.86,1,this person is a traitor stop spreading lies about our great country,0.0096051227321238,1.2212907794159953,0.997
C0722,"Worst brand ever! Total scam, do not buy their products! SCAMMER!! #ALERT",60,14.73,0.847,33.04,1,worst brand ever total scam do not buy their products scammer #alert,0.03148345784418356,1.30951725763075,0.847
C0723,What a great performance by the team. Very happy with the result.,688,0.75,0.145,4.97,0,what a great performance by the team very happy with the result,0.36659551760939174,-0.8929937520875917,0.145
C0724,"I'm not sure if this is correct, but let's see how it goes.",779,1.01,0.275,11.69,0,im not sure if this is correct but lets see how it goes,0.4151547491995731,-0.8520314586307414,0.275
C0725,Struggling with coding errors all day... need a break lol.,1180,0.39,0.0,7.38,0,struggling with coding errors all day need a break lol,0.6291355389541089,-0.9497107737970769,0.0
C0726,Follow my account for free premium tips and tricks. Guaranteed success!,19,10.03,0.841,29.91,1,follow my account for free premium tips and tricks guaranteed success,0.0096051227321238,0.5690450297569154,0.841
C0727,CLICK HERE TO EARN $500 DAILY WORKING FROM HOME! 100% REAL LINK IN BIO!!!,26,6.98,1.0,20.67,1,click here to earn daily working from home real link in bio,0.013340448239060833,0.08852581805155489,1.0
C0728,Unbelievable development! Best leader of all time! Truly visionary leadership!,8,3.61,0.904,10.95,1,unbelievable development best leader of all time truly visionary leadership,0.0037353255069370334,-0.44240852406223713,0.904
C0729,Earn passive income easily. Sign up using code BOT999. Real cash!,26,13.61,0.729,35.21,1,earn passive income easily sign up using code bot real cash,0.013340448239060833,1.1330643012012405,0.729
C0730,I absolutely love this new update! The UI looks clean and crisp.,556,0.34,0.095,16.17,0,i absolutely love this new update the ui looks clean and crisp,0.2961579509071505,-0.9575881379233944,0.095
C0731,What a great performance by the team. Very happy with the result.,358,0.57,0.272,9.43,0,what a great performance by the team very happy with the result,0.1905016008537887,-0.9213522629423343,0.272
C0732,"This recipe looks delicious, definitely trying it out this Sunday!",512,0.43,0.268,12.97,0,this recipe looks delicious definitely trying it out this sunday,0.27267876200640345,-0.9434088824960231,0.268
C0733,Don't listen to this fake news! The truth is hidden by mainstream media! #MUSTWATCH,48,14.08,0.683,35.75,1,dont listen to this fake news the truth is hidden by mainstream media #mustwatch,0.025080042689434368,1.2071115239886239,0.683
C0734,"Haha that is so funny, thanks for making my day!",529,0.39,0.204,13.48,0,haha that is so funny thanks for making my day,0.2817502668089648,-0.9497107737970769,0.204
C0735,"Wow, that sunset is gorgeous! Thanks for sharing the photo. ...",950,0.91,0.219,11.29,0,wow that sunset is gorgeous thanks for sharing the photo,0.5064034151547493,-0.867786186883376,0.219
C0736,"Wow, that sunset is gorgeous! Thanks for sharing the photo.",326,0.29,0.124,16.15,0,wow that sunset is gorgeous thanks for sharing the photo,0.17342582710779084,-0.9654655020497117,0.124
C0737,Does anyone know if the local train is running on schedule today? !!,789,0.3,0.077,11.65,0,does anyone know if the local train is running on schedule today,0.4204909284951975,-0.9638900292244482,0.077
C0738,SUPPORT #LEADER2026 NOW! SHARE THIS MESSAGE TO 10 GROUPS NOW!!!,19,15.56,0.727,44.32,1,support #leader now share this message to groups now,0.0096051227321238,1.4402815021276185,0.727
C0739,Follow my account for free premium tips and tricks. Guaranteed success! #ALERT,21,19.76,0.632,56.86,1,follow my account for free premium tips and tricks guaranteed success #alert,0.010672358591248666,2.1019800887382796,0.632
C0740,AMAZING OFFER! GET FREE CRYPTO NOW! CLICK LINK BELOW!!!,6,10.54,0.817,24.66,1,amazing offer get free crypto now click link below,0.002668089647812167,0.6493941438453527,0.817
C0741,Boycott this movie! It hurts community sentiments! #BoycottTrending,29,12.09,0.906,31.82,1,boycott this movie it hurts community sentiments #boycotttrending,0.014941302027748132,0.8935924317611919,0.906
C0742,SUPPORT #LEADER2026 NOW! SHARE THIS MESSAGE TO 10 GROUPS NOW!!! #MUSTWATCH,2,12.01,0.55,40.1,1,support #leader now share this message to groups now #mustwatch,0.0005336179295624333,0.880988649159084,0.55
C0743,AMAZING OFFER! GET FREE CRYPTO NOW! CLICK LINK BELOW!!!,55,5.79,0.764,17.47,1,amazing offer get free crypto now click link below,0.0288153681963714,-0.09895544815479901,0.764
C0744,"Wow, that sunset is gorgeous! Thanks for sharing the photo.",442,0.26,0.095,18.11,0,wow that sunset is gorgeous thanks for sharing the photo,0.23532550693703308,-0.9701919205255022,0.095
C0745,Follow my account for free premium tips and tricks. Guaranteed success! #JOINNOW,15,10.05,0.736,30.45,1,follow my account for free premium tips and tricks guaranteed success #joinnow,0.007470651013874066,0.5721959754074425,0.736
C0746,Don't listen to this fake news! The truth is hidden by mainstream media!,45,15.02,0.666,42.53,1,dont listen to this fake news the truth is hidden by mainstream media,0.023479188900747065,1.355205969563391,0.666
C0747,CLICK HERE TO EARN $500 DAILY WORKING FROM HOME! 100% REAL LINK IN BIO!!!,15,12.46,0.812,39.29,1,click here to earn daily working from home real link in bio,0.007470651013874066,0.9518849262959407,0.812
C0748,"This recipe looks delicious, definitely trying it out this Sunday!",512,0.72,0.131,11.68,0,this recipe looks delicious definitely trying it out this sunday,0.27267876200640345,-0.8977201705633822,0.131
C0749,Don't listen to this fake news! The truth is hidden by mainstream media! #ALERT,98,14.02,0.824,37.24,1,dont listen to this fake news the truth is hidden by mainstream media #alert,0.05176093916755603,1.197658687037043,0.824
C0750,Boycott this movie! It hurts community sentiments! #BoycottTrending,35,6.15,0.904,17.26,1,boycott this movie it hurts community sentiments #boycotttrending,0.01814300960512273,-0.04223842644531377,0.904
C0751,"Worst brand ever! Total scam, do not buy their products! SCAMMER!!",89,13.33,0.864,30.99,1,worst brand ever total scam do not buy their products scammer,0.04695837780149413,1.0889510620938632,0.864
C0752,"Worst brand ever! Total scam, do not buy their products! SCAMMER!! #JOINNOW",100,8.08,0.905,24.62,1,worst brand ever total scam do not buy their products scammer #joinnow,0.0528281750266809,0.26182782883053735,0.905
C0753,Struggling with coding errors all day... need a break lol.,558,0.43,0.0,10.04,0,struggling with coding errors all day need a break lol,0.2972251867662754,-0.9434088824960231,0.0
C0754,What a great performance by the team. Very happy with the result.,1198,0.36,0.214,11.05,0,what a great performance by the team very happy with the result,0.6387406616862327,-0.9544371922728673,0.214
C0755,Does anyone know if the local train is running on schedule today?,929,0.16,0.159,1.0,0,does anyone know if the local train is running on schedule today,0.49519743863393817,-0.9859466487781369,0.159
C0756,"Honestly, I think the movie was slightly overrated, but the acting was top tier. 😊",725,0.05,0.271,15.89,0,honestly i think the movie was slightly overrated but the acting was top tier,0.38633938100320175,-1.0032768498560352,0.271
C0757,Struggling with coding errors all day... need a break lol.,986,0.96,0.055,20.74,0,struggling with coding errors all day need a break lol,0.5256136606189968,-0.8599088227570587,0.055
C0758,The customer service was really helpful and sorted my issue in 5 minutes.,1172,0.43,0.264,6.47,0,the customer service was really helpful and sorted my issue in minutes,0.6248665955176095,-0.9434088824960231,0.264
C0759,Unbelievable development! Best leader of all time! Truly visionary leadership!,10,9.99,0.741,26.97,1,unbelievable development best leader of all time truly visionary leadership,0.0048025613660619,0.5627431384558615,0.741
C0760,Struggling with coding errors all day... need a break lol.,46,0.57,0.321,11.69,0,struggling with coding errors all day need a break lol,0.0240128068303095,-0.9213522629423343,0.321
C0761,I absolutely love this new update! The UI looks clean and crisp.,59,0.73,0.0,5.95,0,i absolutely love this new update the ui looks clean and crisp,0.030949839914621136,-0.8961446977381188,0.0
C0762,Follow my account for free premium tips and tricks. Guaranteed success! #MUSTWATCH,4,11.05,0.909,32.74,1,follow my account for free premium tips and tricks guaranteed success #mustwatch,0.0016008537886873,0.7297432579337904,0.909
C0763,SUPPORT #LEADER2026 NOW! SHARE THIS MESSAGE TO 10 GROUPS NOW!!! #MUSTWATCH,13,15.41,0.95,48.6,1,support #leader now share this message to groups now #mustwatch,0.0064034151547492,1.4166494097486666,0.95
C0764,"Haha that is so funny, thanks for making my day!",1123,0.43,0.236,14.33,0,haha that is so funny thanks for making my day,0.5987193169690502,-0.9434088824960231,0.236
C0765,Beautiful weather today. Going out for a cup of coffee.,1002,0.55,0.059,6.86,0,beautiful weather today going out for a cup of coffee,0.5341515474919958,-0.9245032085928613,0.059
C0766,Earn passive income easily. Sign up using code BOT999. Real cash!,119,11.61,0.982,29.88,1,earn passive income easily sign up using code bot real cash,0.06296691568836714,0.8179697361485448,0.982
C0767,This is the best government in history. Clean sweep in next elections! #PropagandaCampaign,1,13.69,1.0,33.94,1,this is the best government in history clean sweep in next elections #propagandacampaign,0.0,1.1456680838033482,1.0
C0768,Boycott this movie! It hurts community sentiments! #BoycottTrending,84,14.33,0.571,34.04,1,boycott this movie it hurts community sentiments #boycotttrending,0.04429028815368197,1.246498344620211,0.571
C0769,That match last night was insane! What a finish in the last minute.,634,1.07,0.206,5.32,0,that match last night was insane what a finish in the last minute,0.3377801494130203,-0.8425786216791604,0.206
C0770,Just finished reading this book. Highly recommend it to everyone. 😊,994,0.05,0.258,9.64,0,just finished reading this book highly recommend it to everyone,0.5298826040554964,-1.0032768498560352,0.258
C0771,Does anyone know if the local train is running on schedule today?,762,0.9,0.021,5.01,0,does anyone know if the local train is running on schedule today,0.40608324439701177,-0.8693616597086395,0.021
C0772,SUPPORT THIS LEADER FOR BETTER FUTURE! DO NOT TRUST THE OPPOSITION!! #Victory2026 #JOINNOW,50,7.69,0.724,21.52,1,support this leader for better future do not trust the opposition #victory #joinnow,0.026147278548559232,0.20038438864526179,0.724
C0773,"Honestly, I think the movie was slightly overrated, but the acting was top tier.",459,0.87,0.144,9.22,0,honestly i think the movie was slightly overrated but the acting was top tier,0.24439701173959447,-0.87408807818443,0.144
C0774,Unbelievable development! Best leader of all time! Truly visionary leadership! #JOINNOW,50,6.79,0.751,22.94,1,unbelievable development best leader of all time truly visionary leadership #joinnow,0.026147278548559232,0.05859183437154875,0.751
C0775,"Haha that is so funny, thanks for making my day!",52,0.38,0.169,14.25,0,haha that is so funny thanks for making my day,0.0272145144076841,-0.9512862466223404,0.169
C0776,Beautiful weather today. Going out for a cup of coffee.,596,0.51,0.0,8.71,0,beautiful weather today going out for a cup of coffee,0.31750266808964783,-0.9308050998939152,0.0
C0777,Don't listen to this fake news! The truth is hidden by mainstream media!,6,12.64,0.806,41.47,1,dont listen to this fake news the truth is hidden by mainstream media,0.002668089647812167,0.9802434371506832,0.806
C0778,Just finished reading this book. Highly recommend it to everyone. !!,999,0.46,0.079,13.33,0,just finished reading this book highly recommend it to everyone,0.5325506937033084,-0.9386824640202326,0.079
C0779,Can someone explain how to solve the 3rd question in the ML assignment? haha,437,0.55,0.199,10.92,0,can someone explain how to solve the rd question in the ml assignment haha,0.23265741728922093,-0.9245032085928613,0.199
C0780,Beautiful weather today. Going out for a cup of coffee.,547,0.05,0.264,14.02,0,beautiful weather today going out for a cup of coffee,0.29135538954108864,-1.0032768498560352,0.264
C0781,This channel is biased and spreading fake propaganda. Ban them!,29,13.71,0.635,35.7,1,this channel is biased and spreading fake propaganda ban them,0.014941302027748132,1.1488190294538754,0.635
C0782,The customer service was really helpful and sorted my issue in 5 minutes.,684,0.26,0.323,7.72,0,the customer service was really helpful and sorted my issue in minutes,0.364461045891142,-0.9701919205255022,0.323
C0783,Unbelievable development! Best leader of all time! Truly visionary leadership! #ALERT,33,11.34,0.718,30.57,1,unbelievable development best leader of all time truly visionary leadership #alert,0.017075773745997867,0.775431969866431,0.718
C0784,SUPPORT #LEADER2026 NOW! SHARE THIS MESSAGE TO 10 GROUPS NOW!!! #JOINNOW,53,10.6,0.789,27.26,1,support #leader now share this message to groups now #joinnow,0.02774813233724653,0.6588469807969336,0.789
C0785,Struggling with coding errors all day... need a break lol. haha,194,0.6,0.325,12.09,0,struggling with coding errors all day need a break lol haha,0.10298826040554963,-0.9166258444665439,0.325
C0786,"Honestly, I think the movie was slightly overrated, but the acting was top tier.",890,0.71,0.023,20.51,0,honestly i think the movie was slightly overrated but the acting was top tier,0.4743863393810033,-0.8992956433886456,0.023
C0787,"I don't agree with your opinion, but I appreciate the respectful debate here.",880,0.99,0.077,21.09,0,i dont agree with your opinion but i appreciate the respectful debate here,0.4690501600853789,-0.8551824042812682,0.077
C0788,SUPPORT #LEADER2026 NOW! SHARE THIS MESSAGE TO 10 GROUPS NOW!!!,40,10.81,0.833,30.48,1,support #leader now share this message to groups now,0.0208110992529349,0.6919319101274668,0.833
C0789,SUPPORT #LEADER2026 NOW! SHARE THIS MESSAGE TO 10 GROUPS NOW!!! #ALERT,56,17.02,0.564,41.4,1,support #leader now share this message to groups now #alert,0.029348986125933833,1.6703005346160864,0.564
